3	 tuesday novemb 10 2009 10:40 subject staff offic u need me
1	push zelaya craig anne mari slaughter director polici plan u.s depart state 202 647 2972
3	staff offic u need me
5	joe wilson sid could pleas pass follow hrc thanks joe dear madam secretary last spoke corpor council africa kind enough invit pay call dc turn out washington next week arriv afternoon 16th return santa fe even 201h  return flexibl avail see weekend realiz travel week possibl next want reach you wrote earlier director symbion power may soon assum direct respons africa symbion expand current oper iraq afghanistan symbion competit advantag relianc local partner human capac develop execut projects success difficult danger environ impressive four minut video sid gave behalf demonstrates want bring busi model philosophi africa social entrepreneurship develop skill labor imper africa long term econom prospects forc articul past comments enthusiast symbion one american compani outsid petroleum sector will establish undertak project africa record success elsewhere certain approach project develop execut mesh nice african need u.s polici priorities valerie trevor samantha join extend best wish you bill chelsea enter holiday season joe ambassador joseph wilson director symbion power email joseph.wilsonsymbion power.com tel no 1 505 629 9142 website www.symbion power.com  transmiss intend use addresse may contain inform privileged confidenti exempt disclosur applic law intend recipient use communic strict prohibited receiv communic error pleas notifi immediately
3	samual heyman novemb 09 2009 samuel j heyman stood corpor raider prefer hold compani bought run rather sell quick profit die sunday mount sinai hospit manhattan 70 mr heyman death confirm wife ronnie said die complic open heart surgery mr heyman recent chairman gaf corporation manufactur roof materials chemic compani spun gaf call intern specialti products compani base wayne n.j group led mr heyman bought gaf 1983 took privat 1987 stock market crashed later spun gaf chemic busi separ company i.s.p period corpor raider tend buy companies cut oper cost sell profit mr heyman battl gaf manag control company told new york times there strong potenti chemicals plan make grow mr heyman also lawyer divers busi holdings includ heyman properties own shop mall northeast grew busi inherit father he extrem methodical rhyme reason everyth did said leon black chairman apollo management privat equiti firm longtim friend mr heyman invest banker mr black added he combin strong legal background strong analyt busi strength fierc negotiator realli made sam kick builder building whether companies real estate art collect family mr heyman born march 1 1939 danbury conn annett lazarus heyman father real estat developer graduat yale 1960 harvard law school 1964 mr heyman went work justic depart robert f kennedi serv chief assist unit state attorney connecticut cut career short father need take real estat develop business mr heyman made biggest mark 1983 battl gaf group sharehold led mr heyman becam frustrat manag resist sell biggest assets includ chemic business mr heyman wage aggress campaign compani chairman ultim forc remov sharehold vote rare victori sharehold time execut public compani consid virtual untouchable mr heyman took control gaf revers cours held chemic business ultim make big contributor compani profit also move quick cut cost revamp business say time impati man see place money saved don't wast time mr heyman also gave away money 1999 found partnership public service provid fellowship encourag student pursu career public service chariti work mr heyman presid citizen award 2008 philanthrop interest includ establish samuel ronni heyman center corpor govern benjamin n cardozo school law wife also collect art among hold work mark rothko jackson pollock addit wife former ronni feuerstein mr heyman surviv mother annett heyman palm beach fla four children lazarus heyman eleanor propp jennif millston elizabeth winter nine grandchildren 
3	tuesday novemb 10 2009 1:52 pm confirm wjc still dem caucus lunch
2	question retreat  general travel novemb 20 secretari retreat may attend absence thank timothi r shortley deputi se gration offic u.s special envoy sudan s/usses depart state room 5819 202 647 4531
3	saturday novemb 21 2009 8:30 subject holbrook ask talk
2	death famili learn more i'm copi lauren get
4	death famili learn more i'm copi get
4	call list pls add elain schuster vicki kennedi general lloyd austin want letters/cal archbishop tutu gail collin nytim pls get copi book everyth changed pls send address number
4	death famili learn more i'm copi get
2	congrat usaid  congratul fabul nomination look forward work raj continu help secretary usglc statement attach past below best liz liz schrayer u.s global leadership coalit 1220 19th street nw washin dc 20036 usglc applaud choic dr rajiv shah usaid administr choos dr shah presid signal import role develop play foreign polici washington dc u.s global leadership coalit releas follow statement execut director liz schrayer presid obama announc dr rajiv shah administr u.s agenc intern development the usglc applaud presid nomin dr rajiv shah usaid administr yet anoth exampl presid commit elev civilian led smart power tools robust intern affair budget request fy 2010 pledg doubl foreign assist 2015 presidenti studi direct global develop state depart quadrenni diplomaci develop review administr continu demonstr essenti role develop diplomaci play foreign policy rajiv shah fresh dynam addit presid obama foreign polici team dr shah bring expertis energi critic agenc need strong empow leadership career global development global health agricultur develop give real perspect lead usaid alreadi import player administr food secur initiative addit background fight global poverti promot global health make ideal candid import post the usglc broad bipartisan coalit welcom dr shah nomin usaid administrator look forward work strengthen role development u.s global leadership coalit www.usglc.orq broad bas influenti network 400 busi ngos nation secur foreign polici experts business faith based academ communiti leader 50 state support smart power approach elev diplomaci develop alongsid defens order build better safer world 
3	michelletti updat all friday even hugo began pick de facto sourc enter meet support hardlin make yet anoth attempt dissuad take leav absence immedi phone contact close warn reneged would launch massiv round visa revocations includ families coupl hour later sourc began report decid definit step asid announced former presid maduro play key role persuad keep promise later panamanian vp/fm varela call say heard privat sector contact hondura ratified decis take leav absence stay top actual leaves ck 
3	gaza milit agre halt rocket fire ap colleagues op transmit press ticker situat awareness greg macris senior watch offic gaza city gaza strip ap palestinian milit gaza agre stop fire rocket southern israel hama announc agreement evening say it intend prevent isra retali give gaza resid stability hama interior minist say make easier resid rebuild infrastructur destroy last winter war israel hama most refrain fire rocket sinc israel three week offens end january gaza milit group continu rocket attack sinc end war they'v far less frequent latest came morning caus injuries small faction affili al qaida claim responsibility
4	
3	personal afghanistan hi 1.4(b 1.4(d b1 i'm e mail home account we'r back kabul david download much want secretari only see note would like talk soon conveni next coupl day and thanksgiving 1.4 1.4 b1 1.4 1.4 b1 1 1 b1 1 1 b hope arrang boss talk next day two best wishes matthew 4(b 4(d
4	fact pass away saturday circumst inconsolable it better call  c lc@state.gov tuesday novemb 10 2009 6:25 pm mills cheryl d abedin huma h
3	call chines fm yang madam secretary i'm.real sorri disturb weekend 1.4(d b1 1.4(d jim agre would help could call fm yang soon possibl weekend press point him you'r abl to suggest points b1 begin points b5 mani thank again bill burn
4	call list pls add elain schuster vicki kennedi general lloyd austin want letters/cal archbishop tutu gail collin nytim pls get copi book everyth changed pls send address number
3	saturday novemb 21 2009 7:50 pm subject blair toni blair ask free talk tomorrow sunday 12:30
2	updat hi lona close come date sent iphon
3	blair toni blair ask free talk tomorrow sunday 12:30
2	holbrook call say shouldn't make call eik i'v push back need talk
2	letter senat baucus hi tom don't think ever follow back this let know address concerns thanks 
3	blair toni blair ask free talk tomorrow sunday 12:30
2	holbrook call say shouldn't make call eik i'v push back need talk
3	sunday novemb 22 2009 8:10 subject also remind toni blair confirm 12:45 today op connect house
2	u.s nation held afghan boy shoot colleagu attach reuter report u.s nation arrest northern afghanistan shoot incident op spoke kabul ac chief kati nutt said incid occur novemb 8 kabul kept ca/oc loop case man work ngo yet charg held nds nation director security site privat cell treat well hire attorney consular section list consular section kept touch him swedish l prt mazar i sharif also contact phiii phillip t slatteri senior watch offic u.s aid worker held afghan boy shoot kabul nov 11 reuters american aid worker northern afghanistan held afghan author fatal shoot afghan teenag home provinci polic chief said wednesday mohammad bilal niram chief polic northern sar i pul province said aid worker kill landlord 16 year old son three gunshots possibl suspect burglari boy tri enter home he afghan govern custodi investigation charged niram said man work gp said refer global partners uk bas aid group say run programm afghanistan sinc 1993 staff organis london headquart declin comment incident john groch spokesman u.s embassy confirm american arrest sar i pul said could give detail pend afghan polic investigation report hamid shalizi peter graff write peter graff edit mark trevelyan 
2	boe 2 million spoke boe up 1 million cash 2 million cash ellen make sure invit china rep david wang also note speech along w new improv sponsors
3	ronni heyman
5	independ novemb 12 2009 thursday novemb 12 2009 8:52 h fyi murdoch make move cameron attack bbc follow sid cameron done deal murdoch andi mcsmith lord mandelson attack shine spotlight tori leader link media mogul david cameron accus make contract britain biggest media compani trade polit support elect govern favour afterward tori win accus level yesterday busi secretari peter mandelson increas public face gordon brown government minist angri campaign sun run prime minist week spell mistak letter mr brown sent mother young soldier kill afghanistan suspect conserv parti tailor polici media regul bbc suit commerci interest news international own sun paper aggress support tori pay off could spread part mass media exampl appar tie in news intern boss jame murdoch wants david cameron readi promis includ recent decis conserv abandon idea top slicing bbc licenc fee propos part money paid bbc would siphon help region televis compani meet threat internet would also help compet effect sky news part murdoch media empire polici abandon september jeremi hunt shadow cultur secretary said enact might make commerci televis compani focus attract viewer attract subsidies gain bbc climbdown david cameron alreadi said tori freez licenc fee mean bbc incom capped without region televis compani see govern help strengthen market posit britain satellit televis company sky this done news international tori insid said yesterday murdoch want sky go head head bbc doesn't want independ compani strengthened april 2008 jame murdoch complain bitter media regul ofcom first major speech take chief execut news corpor europ asia follow year david cameron announc conserv govern would cut ofcom size last summer jame murdoch attack abysm record bbc trust bodi creat labour see bbc lectur gave edinburgh festival singl total failure stop bbc buy lone planet travel guides takeov murdoch denounc egregious invas privat enterpris state less two month later jeremi hunt promis tori would abolish trust lecture murdoch complain bbc perform like jonathan ross paid salari no commerci competitor afford bare utter word ed vaizey shadow media minister promis tori govern would compel bbc publish salari top performers lord mandelson alleg yesterday conserv news intern effect form contract head incidentally newspap editor readers sort bound one another speak bbc today programme added what sun conserv elect one part contract and presumably conserv news intern elect side bargain wider question sun creat news way follow sky news put pressur bbc follow suit absolutely categorically deni yesterday sun polit editor tom newton dunn accus lord mandelson talk preposter nonsense sun support labour three general elect toni blair leadership announc jump ship day gordon brown deliv annual speech labour parti confer september onslaught gordon brown mistak made handwritten letter jacqui jane aggress attack newspap direct labour parti leader sinc neil kinnock stood lose 1992 general election defeat sun claim victori slogan it sun wot it sign yesterday attack may rebound sun mr brown blind one eye admit handwrit bad apologis mrs janes whose 20 year old son jamie kill makeshift bomb afghanistan last month poll yesterday websit politicshome whose main sharehold conserv parti deputi chairman lord ashcroft found 65 per cent poll thought sun attack inappropriate compar 23 per cent thought legitimate close new tory sun axi shown revelation insid source david cameron person consult editor sun domin mohan three separ convers abandon cast iron promis hold referendum lisbon treaty 27 member state eu ratifi it mr cameron understand wari sun might react abandon promise paper campaign year see growth eu superstate open letter reader sun cameron first made guarantee two year ago announc referendum agenda subject scath attack in'th daili mail sun given kid glov treatment headlin cameron crusad uk rights person behind aggress pro tori polici jame murdoch father rupert creat sun virtual scratch 1970s rupert murdoch claim interview sky news australia regretted son decis turn gordon brown who friend mine defend ground brown disappointment yesterday times anoth murdoch newspaper announc veteran polit editor phil webster leav commons base decades mr webster well thought new labour replacement roland watson friend david cameron eton polit tie tories tom newton dunn newli appoint sun polit editor anoth old etonian father bill use tori mep defect liber democrat 2000 independ news media limit 
2	call short good call jes
5	h also two quinnipiac polls ct oh good novemb 12 2009 dem fade ohio senat race quinnipiac univers poll finds obama get negat score key swing state word format first time republican rob portman inch ahead two democrat 2010 race ohio u.s senat seat accord quinnipiac univers poll releas today also first time ohio voter disapprov 50 45 percent job presid barack obama doing 53 42 percent approv septemb 16 49 44 percent approv juli 7 still anoth first voter split 40 40 percent better job handl health care presid congression republicans independ quinnipiac kwin uh pe ack univers survey finds septemb 16 survey question obama top 49 28 percent ohio voter disapprov 53 42 percent way presid handl economi disapprov 57 36 percent way handl health care september approv handl economi 48 46 percent split handl health care 44 45 percent the democrat wave swept ohio 2006 2008 may cresting democrat lead governor senat race evapor first time presid barack obama water import swing state country said peter brown assist director quinnipiac univers poll institute ohio voter happi presid handl health care economy fact split whether republican congress better abl handl health care worrisom number 1600 pennsylvania ave sinc gop still pretti much four lett word america independ voters often group decid ohio elections disapprov 49 45 percent overal job obama disapprov 54 39 percent handl economy disapprov 62 34 percent almost 2 1 handl health care in july presid job approv began fall nation high 50s low 60s low 50s ohio first place show polls said brown portman former congressman run u.s senat 2010 small lead two democrats top secretari state jennif brunner 38 34 percent lt gov lee fisher 39 36 percent battl democrat senat nomination fisher get 24 percent brunner 22 percent 51 percent undecided portman lead car dealer tom ganley 26 7 percent gop primari 64 percent undecided none senat candid well known signific democrat win senat matchups clear least temporari swing toward gop ohio whether continu anyon guess said brown ohio voter oppos obama health care plan 55 36 percent independ 57 33 percent 61 35 percent margin voter don't think congress approv health care overhaul get democrat votes ohio voter support 53 40 percent give peopl option govern health insur plan independ voter support public option 55 38 percent afghanistan unit state right thing fight afghanistan ohio voter say 48 43 percent voter support 51 40 percent recommend top u.s command afghanistan 40,000 u.s troop sent but 55 percent ohioan say will see larg number american troop afghanistan two year less hard mandat type long term commit pentagon said need victory said brown novemb 5 9 quinnipiac univers survey 1,123 ohio voters margin error  2.9 percentag points survey includ 406 republican 394 democrats margin error  4.9 percentag points quinnipiac univers poll direct dougla schwartz ph.d conduct public opinion survey florida pennsylvania new york new jersey connecticut ohio nation public servic research data rss feed http://www.quinnipiac.edu/polling.xml call 203 582 5201 follow us twitter sen christoph dodd d ct still serious troubl re elect race 53 voter say deserv re election new quinnipiac poll finds connecticut voter disapprove 54 40 job dodd doing compar 49 43 disapprov september general elect match ups dodd lose rob simmon r 49 38 linda mcmahon r 43 41 
2	thursday novemb 12 2009 10:19 subject awak
2	catch next train ny ri him believ earli morn tomorrow call wantto discuss agenda sent verizon wireless blackberri
2	awak
3	sunday novemb 22 2009 11:58 subject holbrook call you
3	holbrook call you
3	sunday novemb 22 2009 6:10 pm subject mitchel call you
4	admir platt breakfast morn adm platt army/navi club said attend ny event launch new vessel applaud comments note secretari navi gave quit stir intro admir send finest you burn strider found partner eleison group join facebook http://www.facebook.com/profile.php?id=1279552305&ref=name follow twitter http://twitter.com/bstrider visit eleison group websit http://www.eleisongroup.com visit pea ridg confidential person blog http://pearidgeconfidential.blogspot.com
5	h doug wjc ponder sid hillary provoc signific analysi come recent election author right w republican lawyer base richmond also write column human events disagre ideolog partisan undercurr piece especi overemphasi deficit overrid polit factor rather administr lack achiev result far improv live standard ordinari people reason deficit shouldn't becom mere abstract factor actual benefit delivered pattern past deficit talisman hoover republicans move partisan republican democrat ascend economi progressing gain wide spread new social program favor univers impact happen now analysis therefore may portentous worth reading elector map va don't show email described sid return articl novemb 13 2009 clinton coalit surviv obama sean trend john judi ruy teixeira well regard 2002 work emerg democrat major begin vignett set virginia tell stori telecom execut name mark warner run moder campaign appeal upper middl class suburbanit work class rural voters manag put togeth win coalit that imit states might put democrat power decad come democrat build coalit similar warner's fact better part decade warner coalit essenti bill clinton 1996 coalition coalit brand clinton built extraordinarili success one democrats break momentum resurg gop 1996 ultim enabl elect liber presid american histori last year given background it appropri first tangibl sign coalit come unglu come virginia republican bob mcdonnel governorship almost 59 vote highest percentag though highest victori margin governor sinc 1961 entir republican ticket similar margins gop pick six seat general assembly could even wors five democrat assembl race fewer 1,000 votes superfici lesson drawn here last week election it silli argu gop brand damag take advantag democrat weakness democrat latest spin weak among independ simpli function republican call independ retain republican vote habit put lie argument republican low self identif salient factor elections import lesson this there littl predict valu off year elections provid snapshot mood electorate present state polit coalitions given virginia primaci stori democrat coalit building give us good snapshot state coalition it pretti one democrats histor base democrat parti two centuri long jay cost call jacksonians cultur conservative hawkish populist white locat throughout south border states began break away democrat 1950s 1960s reaction parti embrac unions black liber stori well known there need rehash here group remain least play democrats clinton inherit coalit consist minorities liberals urban voters decent remnant jacksonian voter ohio river valley south still prefer moderate to conserv democrat republican coalit becam major coalit clinton use combin fiscal conservat social moder bring suburban voter board huge innov democrats suburb like nassau county ny orang county ca fairfax county va fuel rise republican parti states clinton move substanti toward side coalit allow win eight point 1996 absent perot last minut fundrais scandal probabl would more clinton intuit suburban voter are general speaking cultur cosmopolitan don't like call someon macaca aren't crazi religi right they'r general particular social liber either fan law order like tax low appreci econom growth like good school clean environment balanc bunch spend prioriti somewhat limit incom daili lives balanc budget ultim good government indic voters clinton deliv issues keep tax increas fair small balanc budget much term import re brand democrat parti fiscal responsibility econom growth moder taxes smart government words final shed carter label democrats this turn made plausibl much liber heir benefit presumpt compet democrat one probabl would enjoy without him georg w bush presidency turn upper middl class suburbanit nightmare aggress social agenda fiscal trainwreck two poorly manag war financi collaps later suburban voter trend even heavili democrat clinton era 2008 democrat held suburban district around  major metropolitan areas threaten exurbs right democrat candid probabl could put togeth massiv 2008 presidenti majority combin minorities liberals jacksonians catholics suburbanites mood countri certain right 1920/1932/1952/1980 result democrat nomin barack obama parti grip among jacksonian weaken sinc clinton left stage abandon obama completely jay cost detail here movement obama receiv 53 vote instead 60 might expect given voter attitud toward bush presidency obama abl win even without branch democrat parti generat intens among remain portion base words base wasn't broad clinton's deeper face vanish 401ks home values disgust bush presidency suburbanit flock him liber enthral final elect one own minor turn heavili opportun elect first black president present problem get elect first black presid once govern coalit suburbanites poor blacks upper class liber isn't easy hard keep enthusiasm up jacksonian wing parti gone enthusiasm dissipates one coalit group becom disgruntl start shuffl door parti isn't left much see microcosm stori last tuesday elections especi virginia let backtrack 2001 look counti mark warner won coalit warner built similar clinton's oversimplifi some blend togeth rural democrat mine counti west state colleg voter around charlottesville black voter combin rural white south central southeastern portion state suburban voter northeast divers coalition worked let compar warner map obama map 2008 suburb stay democrat camp reason discuss above look happen west area becom solid republican buchanan dickenson counti virginia panhandl vote dukakis mondale adlai stevenson twice obama becam second democrat lose counti sinc umw move 1920s said isn't problem long 1 jacksonian show willing come back candid obama and/or 2 suburb continu love affair democrats see indic virginia jacksonian divorc may fact permanent creigh deed western section state seem least paper capabl remak mark warner map didn't happen obviously let look virginia chang bush 2000 elect deed loss last week redder counti is move toward republican 2000 2009 bluer counti move toward democrats see mcdonnel well bush suburb better pocket white dc suburb northeast hampton road area southeast richmond north west hampton roads rural virginia still 1/3 elector made differ bush 54 2004 mcdonnel 59 tuesday even obama ticket much less cosmopolitan figur atop ticket rural virginia went solid republican take anoth angl here deed mcdonnel squar close attorney general race 2005 let compar deed 2005 show 2009 performance note map look relat movement everyth state move toward mcdonnell map show movement would solid dark red much use instead someth move 9 point toward mcdonnell color shade red move less 9 point toward mcdonnell blue think show chang counti pvi see result sinc 2005 rural virginia move sharpli democrats suburb haven't move much all relat rest state heavili african american counti southern portion state move notch leftward in absolut terms vote 2009 2005 suggest last damag democrat brand simpli person obama let look mcdonnel compar mccain 2008 again movement dramat statewide need isol biggest smallest chang look relative shifts western counti state didn't shift much 2008 that alreadi give republican around 70 vote wasn't much room republican growth and remember blue relat map still mean slight movement toward republican sinc 2008 real republican gain past year come dc exurbs 1 95 corridor lesser extent hampton road area words jacksonian aren't return democrats least virginia deed might still abl win without them democrat also show weak virginia suburbs words two piec clinton warn coalit start break away real problem democrats suburbanit jacksonian move away party very littl left them there reason think suburban weak real obama fiscal policy make understatement hasn't clintonian may entir fault 787 billion stimulus trillion dollar healthcar bill automobil bailout budget show trillion dollar deficit extend next decad make suburbanit shudder don't much like debt intuit spend go paid point probabl them voter still give obama benefit doubt presid first year becom very worried probabl don't put much stock candid obama promis enact net spend cut more democrat doubtless chalk creigh deed inept campaign deed wasn't great candidate mood countri start swing party hard run good campaign jerri kilgor found ran similar environ 2005 reduc attack tim kain religi view death penalty run deeds mcdonnel race 2006 2008 think hard argu mcdonnel would win 18 points even hold everyth els equal problem explan saw similar result replic around country seat hous deleg democrat lost virginia came close losing suburban philli suburb vote republican state suprem court bergen counti new jersey didn't give republican 60 vote like 1984 chris christi near carri it even though signific conserv christi todd whitman tom kean largest margin first term republican governor sinc 1969 conserv republican elect westchest county new york republican pick two citi council seat outskirt queens republican back nassau counti legislatur democrat captur bodi figur promin introduct emerg democrat major near defeat democrat counti execut obscure underfund candidate words place never heard creigh deed seen attack ad mcdonel thesis democrat still lost suburban voters state democrat base liberals urbanites minor voter like california new york haven't move much democrats obama poll numbers well democrat candid governor senator classic emerg democrat majority state like colorado nevada look good all cours jacksonian state like kentucky he 40 doesn't mean democrat doom 2010 improv economy republican missteps host factor could keep band togeth them mayb margin voter obama brought poll enact hope chang return 2010 keep hope alive person natur obama victori start show downsid downticket democrats clinton coalit look creaky obama doesn't improv coalit come apart democrat could find weaker even 1980s 1990s sean trend reach strende@realclearpolitics.com page print from http://www.realclearpolitics.comiarticles/2009111/13/can_the_clinton_coalition_survivethe_age_of_obama_99046 html novemb 13 2009 08:19:49 cst 
3	monday novemb 23 2009 4:03 subject yang take call 9am today ok
2	hope well road for anyway jame m lyons attorney at law rothgerb johnson  lyon llp one tabor center suit 3000 1200 seventeenth street denver co 80202 direct main 303.623.9000 fax 303.623.9222 e mail website www.rothgerber.corn inform contain electron communic document attach hereto transmit herewith attorney cli privileged work product otherwis confidenti intend exclus use individu entiti name above reader messag intend recipi employe agent respons deliv intend recipient herebi notifi examination use dissemination distribution copi communic part thereof strict prohibited receiv communic error pleas immedi notifi sender telephon repli e mail destroy communication thank you
3	she ask craig update
3	updat jake got updat de facto rep amb llorens de facto author decid turn exercis sort loya girga get buy in m departure even discuss includ religi group busi leaders tomorrow govern offici others de facto contact say result tonight good although easi mani accept logic behind m exit said us catalyst movement honduras think monday announcement we'll stay updat you ck
3	left messag funes
3	kurt sleeping answer phone say sleep ask check tomorrow
3	saturday novemb 14 2009 12:19 pm subject gate offic call say need call secure at7:30
5	fyi les gelb amateur hour white house http://www.thedailybeast.com/blogs and stories/2009 11 22/think before you travel/?cid=hp:mainpromo2 white hous might tri blame state depart such easi delici target missteps state role conceptu plan trip central depart senior asia hand kurt campbell sure knew better it also hard tar nation secur council senior asia expert jeff bader anoth pro like campbell perhap even higher offici nsc drop ball perhap mr obama might take respons himself presid kennedi bay pig fiasco 1961 now would truli clear airand open door obvious necessari chang administr decision mak machinery everi decision larg small shape made presid enforc deni mcdonough deputi nsc advis administr lord high executioner obama get enough pushback hear rang views see power intellect might profit bow voic experience mr obama reflect asia journey mishaps might loosen rein bring addit polici diplomat pros insid counselor outsid advisers amateur hour white hous lesli h gelb novemb 22 2009 10:50pm asia trip worth obama time lesli h gelb presid shake foreign polici teamand make sure deal done leav home presid obama nine day trip asia worth look back fix two potent problems past future first trip limit valu per day presidenti effort suggest disturb amateurish manag america power top inexcus clumsi review afghan polici fumbl mideast negotiations messag mr obama clear stare hard skill foreign polici team and so domin role decision making someth awri somewhere he got fix it secondly asia trip present import opportun carv new american leadership role world dynam econom region mr obama miss it scratch surfac call multilater mutual understanding need paint pictur washington help solv region secur trade problems otherwise asian nation continu unwant drift toward china away unit states medit journey start forget half last week commentary unbelievably critic obama get china throw weight around asian leader want that none know of other lament obama couldn't make demands china anymore presumpt china king washington longer way beijing fact washington never boss beij around china rule roost more accurately it sit eggs other contend obama continu pattern trash america friend coddl authoritarian enemi like china it hard stomach nonsens conserv crowd forev prais georg w bush accommod china alien america allies analyst play fair acknowledg administr offici tri tell report expect deliverables trip see journey recognit asia new import america desir new co oper spirit that commend thought hard justif almost two week presid time when consid preparations especi he got tank economy health car reform woes decis make afghanistan presid take trip like one need breakthrough accomplish certain issu can't agre without pressur impend presidenti visit fact presid wouldn't even commit trip abroad without know key deal would final agre announc visit itself prospect visit power jackhamm nail deals take gander trip plan richard nixon henri kissing georg h w bush jame baker obama travel chanc settl make concret progress thorni issu like greenhouse ga emissions fate u.s base okinawa new japanes govern insist moving time announc way gain fix u.s south korean trade treaty long stall congress moment show beij would actual make mutual benefici compromis exchang rate econom sanction iranian north korean nuclear programs absent guarante progress issu these mr obama taken well deserv vacat hawaii matter made wors scene good optic obama bow japan emperor seem stuff spontan inexplicably bow saudi king month ago truli unfortun obama aid didn't flat insist allow address chines peopl direct televis meet non stack chines groupsa case previous presidenti visits beij leader obvious didn't feel confid enough stand home give popular mr obama access team made precondit visit absenc left unhappi taste asia trip present import opportun carv new american leadership role world dynam econom region mr obama miss it white hous might tri blame state depart such easi delici target missteps state role conceptu plan trip central depart senior asia hand kurt campbell sure knew better it also hard tar nation secur council senior asia expert jeff bader anoth pro like campbell perhap even higher offici nsc drop ball perhap mr obama might take respons himself presid kennedi bay pig fiasco 1961 now would truli clear airand open door obvious necessari chang administr decision mak machinery everi decision larg small shape made presid enforc deni mcdonough deputi nsc advis administr lord high executioner obama get enough pushback hear rang views see power intellect might profit bow voic experience mr obama reflect asia journey mishaps might loosen rein bring addit polici diplomat pros insid counselor outsid advisers asia hand insid outsid govern design obama trip here would advised go beyond usual trite messag build mutual understand cooperation stop invok god multilater without spell america leadership role asia overflow multilater organizations washington member key ones like asia pacif econom cooper asian develop bank littl new key group shanghai cooper organ russia china uzbekistan etc asean associ southeast asian nations asian nation increas organ groups washington hasn't realli figur role asian nation want role promin onein fact leadership position they'r afraid china afraid china won't attent concern futur america past time don't want washington come group caus problem beijing want washington figur leadership posit construct proven american abil help solv common problem common interest want america remember one get thing done doesn't let problem fester u.s polici main miss ingredi obama trip washington play architect solidifi leadership europ world war ii nato marshal plan various trade econom organ like world bank asian nation yearn kind creativ today brilliant american presid new pacif era lesli h gelb former new york time columnist senior govern official author power rules common sens rescu american foreign polici harpercollin 2009 book show think use power 21st century presid emeritus council foreign relations daili beast becom fan facebook follow us twitter inquiries pleas contact daili beast editorialathedailvbeast.com http://www.thedailybeast.com/blogs and stories/2009 11 22/think before you travel/p 
2	last thought want thank three tremend support given wha sinc begin obama administration especi grate secretari confid shown me willing make part team consid enorm honor hope met expectations look forward continu part team brazil prepar last thoughts paper secretary look back past ten months identifi accomplishments point toward think need come next share paper arturo regard honduras craig heroic work week move toward potenti big step micheletti would open space mani alli support elections move forward import note solut crisi becom honduran step process good thing increas chanc resolut peaceful enduring platform polit reform must come next worth highlight secretary outreach side clear commit futur honduran democracy posit us honest broker dispute honest broker everyon one els drama insulza brazilian albino agenda motiv play regard hope honduran people intern dialogu take place within de facto regime among supporters micheletti zelaya camps product engagement one els could done this urg keep mind move forward consid support novemb 29 elections finally leav behind great bureau believ best state department craig dase superb believ extraordinari cadr ambassadors huge resourc secretari president use it again deepest thank secretary 
3	remind roy spenc ask u would say hello take pictur friends john wren someon els work omni corn wife later today lobbi way airport also cathi hall town too also ask say hello thought could same u think
3	hondura updat sat 10:00 pm est all de facto author consult continu today govern agencies congress judici branch meet wrap up sourc tell us process move forward result seri measur mon wed govt resign replacements possibl announc dec 2 3 congression action z issue step aside reiter latter crucial diplomaci boost elect support de facto say speech announc drafted de facto negoti say militari play use role today push process forward amb lloren note de facto consult may look like stall tendenc seek sort buy in one reason hondura histor peac neighors role sensit issu known outsid people impress grow countri among care observ region someth happening insulza told arturo today want find pragmat way forward could use fig leaf hope produc someth that z negoti awar someth move appear keen get back game z tight leash refus play thing go well next days ask call z encourag back table constant touch de facto help keep track honduran want move on still great deal polar make progress complicated best ck 
4	miliband call  c i'm car op call call in
4	miliband call  c b6 i'm car op call call in
5	strong record terrorist trial nyc feder court system you'r troubl view email may see online prosecut terrorism accord karen greenberg execut director center law secur nyu school law fear trial high valu detaine like falter court unfound given histor record see record nyc terror trials record us doj terror trials feder courts convict rate feder prosecut terror suspect 9/11 88 overal approxim 94 2006 2007 feder convict rate feder feloni overal 92 new york addit scene crime attorney general holder describ it new york venu terror case jurisdiction see ttrc kind charg expect terror charg 2332a plus 2339 b materi support murder charges kind result expect new york citi convict rate individu charg terror involv us target 100 pleas see attach highlight 2001 2009 terrorist trial report card full ttrc issu december comment pleas contact karen greenberg execut director center law secur 212 992 8854 email karen.greenberg@nyu.edu center law secur nyu school law 110 w 3rd street suit 217 new york ny 10012 phone 212 992 8854 fax 212 995 4769 www.lawandsecurity.org cls@exchange.law.nyu.edu email sent aol.com ensur continu receiv emails pleas add us address book safe list manag prefer opt use trueremove got forward sign uo receiv futur emails power 
3	monday novemb 23 2009 7:43 pm leav soon confirm start time 8pm yang confirm 10:30 op connect house
3	sunday novemb 15 2009 12:43 pm subject wjc sure went wjc tri reach you he netanyahu call back he done
5	http://www.nydailynews.com/opinions/2009/11/15/2009 11 15 worst yet come unemploy american hunker job lo.html?print=1&paqe=al
2	follow hi  thank meet friday excit possibilities discussed initi idea isssu might work on let know more or less right direct quit sure wold helpful feel free drop add otherwis chang anything anyway first shot best steve
2	follow hi  thank meet friday excit possibilities discussed initi idea isssu might work on let know more or less right direct quit sure wold helpful feel free drop add otherwis chang anything anyway first shot best steve
2	regret 2009/11/20 senior leadership team retreat  dinner unfortunately u burn countri novemb 20 cannot attend senior leadership team retreat dinner u burn ask pass regret secretary thanks sue
